grid_point_id,name,point_type,x_coordinate,y_coordinate,create_time
1265,展览馆22,文化,14699.5,10340.73,2020/5/12 2:36
1266,文化馆22,文化,11194.39,14356.97,2021/5/20 12:00
1267,社区活动中心22,娱乐,14933.19,16288.83,2020/5/12 20:27
1268,商业综合体22,其他,12197.53,11896.65,2020/3/6 12:57
1269,农集贸市场22,购物,16102.18,11005.56,2021/8/29 8:41
1270,超市22,购物,11416.88,10986.92,2021/6/27 22:58
1271,建筑工地22,工作,9615.91,9576.69,2022/9/20 6:29
1272,工厂22,工作,11641.45,9153.76,2020/11/20 8:23
1273,烟酒店22,购物,12316.63,14591.62,2021/6/23 18:53
1274,水果店22,购物,9711.74,11841.7,2021/6/2 17:40
1275,杂货铺22,购物,14101.39,13806.75,2022/1/21 16:19
1276,书店22,文化,15502.26,9266.67,2022/1/18 4:02
1277,药店22,医疗,10649.96,11328.7,2022/3/11 9:01
1278,码头22,交通,12509.45,13037.48,2021/4/23 10:26
1279,交通查验点22,交通,14067.06,10849.08,2021/8/14 7:17
1280,出租车22,交通,14672.17,15046.26,2020/12/2 14:58
1281,公交车22,交通,9634.77,10050.18,2022/4/17 19:20
1282,地铁站22,交通,9339.43,10266.13,2021/7/16 11:20
1283,公交站22,交通,16358.64,10288.48,2022/4/19 19:08
1284,旅游船22,旅游,10287.5,15231.58,2021/1/4 4:48
1285,加油站22,交通,11678.19,15100.24,2020/2/27 15:15
1286,企事业单位22,办公,14776.06,16014.72,2022/1/15 2:16
1287,行政办事大厅22,办公,12500.43,9410.99,2020/9/4 21:44
1288,居民小区22,住宅,11120.44,9747.93,2021/8/8 10:25
1289,医疗机构22,医疗,11802.14,11168.35,2021/1/28 1:25
1290,写字楼22,办公,14144.79,12380.98,2020/11/10 10:25
1291,学校22,教育,9984.33,12054.95,2021/8/5 17:45
1292,医院22,医疗,10118.15,13348.32,2021/2/10 1:41
1293,银行22,银行,15449.86,9025.75,2021/1/14 1:34
1294,教育培训机构22,教育,12663.13,14709.52,2022/1/20 15:34
1295,邮政22,邮政,13162.53,12601.75,2021/2/6 3:43
1296,其他场所22,其他,9364.4,9113.41,2020/5/24 17:12
1297,固定核酸采样点22,医疗,16083.58,9539.18,2020/1/13 0:11
1298,临时核酸采样点22,医疗,12791.58,13774.15,2020/5/17 3:53
1299,宾馆旅店23,住宿,14868.97,14381.27,2021/9/8 23:33
1300,餐厅（馆）23,餐饮,16038.65,10734.72,2021/5/23 8:29
1301,酒店23,住宿,9998.42,12286.72,2022/3/24 20:13
1302,招待所23,住宿,13519.63,12480.89,2020/6/27 6:16
1303,咖啡馆23,餐饮,10994.46,13216.88,2020/12/13 2:13
1304,酒吧23,餐饮,13447.56,9456.35,2022/1/26 0:53
1305,茶座23,餐饮,11677.55,15800.81,2021/3/4 3:15
1306,公共浴室23,洗浴,11211.58,14467.01,2020/2/22 10:01
1307,理发店23,生活,9490.53,15385.19,2020/8/31 14:31
1308,美容店23,生活,9004.02,13500.06,2021/10/25 6:34
1309,影剧院23,娱乐,8563.46,13513.37,2021/1/26 9:22
1310,游艺厅23,娱乐,14237.45,9420.94,2020/2/8 11:07
1311,KTV23,娱乐,13427.0,12565.35,2022/5/17 4:17
1312,音乐厅23,娱乐,8378.57,12898.73,2021/11/19 7:08
1313,网吧23,娱乐,14170.55,13928.1,2022/5/9 3:19
1314,桌游室23,娱乐,10263.75,16248.07,2020/5/19 14:08
1315,棋牌室23,娱乐,14778.24,15653.05,2021/4/12 5:35
1316,体育场馆23,运动,9548.33,12363.24,2021/11/24 19:37
1317,游泳场馆23,运动,11713.87,15744.94,2020/1/25 1:32
1318,健身场馆23,运动,12529.28,8857.41,2020/12/26 20:47
1319,公园23,旅游,11163.15,12964.18,2021/7/11 7:28
1320,旅游景点23,旅游,12668.43,14007.74,2022/7/2 11:55
1321,图书馆23,文化,12379.07,15361.64,2021/4/6 20:46
1322,博物馆23,文化,9880.86,13894.26,2022/3/4 7:10
1323,美术馆23,文化,8863.89,11753.12,2020/4/14 10:22
1324,展览馆23,文化,9090.74,11058.34,2020/9/16 12:09
1325,文化馆23,文化,12258.59,10077.51,2020/5/23 6:08
1326,社区活动中心23,娱乐,12094.01,9593.63,2021/8/18 18:59
1327,商业综合体23,其他,16198.22,12270.68,2021/6/13 20:46
1328,农集贸市场23,购物,10655.3,12920.16,2022/6/17 6:09
1329,超市23,购物,15029.03,9224.31,2020/11/13 22:11
1330,建筑工地23,工作,15253.62,12879.68,2022/4/9 20:04
1331,工厂23,工作,15020.7,16236.65,2022/6/30 2:30
1332,烟酒店23,购物,9228.98,16027.8,2022/2/7 12:28
1333,水果店23,购物,10344.76,8399.29,2020/3/5 4:20
1334,杂货铺23,购物,13519.57,16486.0,2022/9/3 1:25
1335,书店23,文化,12227.41,8602.08,2020/10/24 14:18
1336,药店23,医疗,9116.74,14204.21,2021/8/21 19:48
1337,码头23,交通,9822.71,12375.34,2020/2/6 4:07
1338,交通查验点23,交通,12452.29,8371.81,2021/2/19 0:17
1339,出租车23,交通,12339.59,14476.17,2021/9/7 2:11
1340,公交车23,交通,14170.34,11852.96,2021/1/9 16:04
1341,地铁站23,交通,14293.43,12963.4,2021/11/27 11:02
1342,公交站23,交通,15373.34,12309.03,2020/8/30 20:34
1343,旅游船23,旅游,13040.82,15242.76,2020/7/4 0:39
1344,加油站23,交通,14419.44,11458.91,2021/1/11 21:13
1345,企事业单位23,办公,14193.24,15551.85,2020/1/19 20:02
1346,行政办事大厅23,办公,11285.84,15165.28,2022/5/20 14:25
1347,居民小区23,住宅,11443.03,13191.54,2020/12/24 3:14
1348,医疗机构23,医疗,8900.23,12072.26,2021/12/25 2:07
1349,写字楼23,办公,10872.75,12448.22,2021/9/27 6:42
1350,学校23,教育,9180.02,13157.77,2020/5/25 20:11
1351,医院23,医疗,8856.11,12388.86,2020/11/24 15:34
1352,银行23,银行,11706.5,14700.98,2021/6/25 6:47
1353,教育培训机构23,教育,13996.47,13047.92,2021/8/17 2:47
1354,邮政23,邮政,8698.57,10003.07,2022/7/4 5:36
1355,其他场所23,其他,9986.34,9513.26,2021/3/27 19:21
1356,固定核酸采样点23,医疗,12738.15,14236.76,2022/1/31 23:00
1357,临时核酸采样点23,医疗,10958.68,12655.18,2021/2/16 14:30
1358,宾馆旅店24,住宿,9037.04,11787.83,2022/6/1 23:29
1359,餐厅（馆）24,餐饮,12488.47,15030.53,2022/9/22 6:21
1360,酒店24,住宿,11322.19,14589.16,2020/12/22 17:53
1361,招待所24,住宿,10190.48,9981.14,2022/5/17 18:42
1362,咖啡馆24,餐饮,11254.21,14485.31,2020/6/18 1:16
1363,酒吧24,餐饮,15396.52,10983.51,2022/1/30 2:45
1364,茶座24,餐饮,12681.18,14053.35,2021/11/10 4:27
1365,公共浴室24,洗浴,15733.14,12194.03,2021/12/2 8:34
1366,理发店24,生活,9917.38,12642.9,2021/3/27 8:43
1367,美容店24,生活,9758.27,12471.54,2022/6/6 17:42
1368,影剧院24,娱乐,15774.17,13886.1,2022/4/2 12:22
1369,游艺厅24,娱乐,10502.5,15296.62,2022/5/26 15:02
1370,KTV24,娱乐,10757.62,8865.46,2020/11/9 0:07
1371,音乐厅24,娱乐,12598.54,8694.49,2020/6/6 8:16
1372,网吧24,娱乐,12885.03,13415.29,2020/6/10 0:36
1373,桌游室24,娱乐,9369.75,12805.68,2021/5/12 16:47
1374,棋牌室24,娱乐,13210.02,11869.66,2021/7/30 0:06
1375,体育场馆24,运动,9736.08,15836.51,2021/9/22 3:58
1376,游泳场馆24,运动,13183.31,12057.71,2022/2/5 4:59
1377,健身场馆24,运动,14983.33,12358.64,2021/8/21 1:25
1378,公园24,旅游,10813.86,10884.09,2022/6/15 15:29
1379,旅游景点24,旅游,15279.22,9514.39,2021/12/14 13:27
1380,图书馆24,文化,12832.51,14170.37,2021/10/17 5:57
1381,博物馆24,文化,10807.01,15422.46,2022/1/13 14:38
1382,美术馆24,文化,13547.77,11970.37,2020/9/28 5:55
1383,展览馆24,文化,15525.25,9815.57,2021/6/21 16:40
1384,文化馆24,文化,13520.87,16360.06,2021/10/5 5:38
1385,社区活动中心24,娱乐,11749.31,13079.58,2022/6/7 0:48
1386,商业综合体24,其他,14674.83,9940.1,2020/6/4 19:34
1387,农集贸市场24,购物,13238.47,13300.82,2021/9/8 8:50
1388,超市24,购物,11989.55,13926.5,2022/2/12 9:05
1389,建筑工地24,工作,13458.98,10116.0,2021/4/4 0:15
1390,工厂24,工作,12122.67,14042.76,2021/11/12 22:10
1391,烟酒店24,购物,13381.98,12396.53,2020/4/8 13:43
1392,水果店24,购物,13533.33,14213.7,2022/6/22 10:12
1393,杂货铺24,购物,15511.78,16286.58,2022/4/13 16:07
1394,书店24,文化,15123.44,9249.46,2020/11/14 17:07
1395,药店24,医疗,11428.17,8451.71,2022/3/21 2:32
1396,码头24,交通,16498.71,12044.86,2020/10/10 0:19
1397,交通查验点24,交通,8463.48,8832.44,2021/4/10 3:58
1398,出租车24,交通,15738.88,12057.6,2022/5/26 23:51
1399,公交车24,交通,12772.91,14384.56,2020/1/28 2:12
1400,地铁站24,交通,12604.57,12815.56,2021/8/8 11:24
1401,公交站24,交通,10343.98,8875.52,2020/10/21 13:56
1402,旅游船24,旅游,10845.2,12991.46,2021/12/23 8:28
1403,加油站24,交通,13978.46,10243.76,2021/3/8 22:05
1404,企事业单位24,办公,15310.17,9520.46,2020/12/30 23:14
1405,行政办事大厅24,办公,9967.77,14965.29,2020/6/6 2:40
1406,居民小区24,住宅,13453.04,13623.66,2021/4/7 10:43
1407,医疗机构24,医疗,15120.14,10609.37,2021/1/1 17:21
1408,写字楼24,办公,14355.7,15588.29,2020/8/1 18:15
1409,学校24,教育,8585.51,9752.61,2020/1/10 10:11
1410,医院24,医疗,8537.34,15492.48,2021/4/30 20:11
1411,银行24,银行,10261.57,11558.38,2022/6/29 14:12
1412,教育培训机构24,教育,15400.25,10900.3,2020/4/17 21:14
1413,邮政24,邮政,9101.8,11265.73,2022/4/27 17:16
1414,其他场所24,其他,12302.16,13890.18,2022/4/16 11:28
1415,固定核酸采样点24,医疗,9033.84,8719.9,2021/11/28 11:28
1416,临时核酸采样点24,医疗,13982.26,8817.13,2021/9/28 10:20
1417,宾馆旅店25,住宿,13984.28,9863.45,2020/10/23 13:48
1418,餐厅（馆）25,餐饮,10755.5,8747.14,2021/5/18 2:48
1419,酒店25,住宿,11893.13,8995.07,2022/5/21 6:20
1420,招待所25,住宿,13827.42,11938.99,2020/10/24 17:48
1421,咖啡馆25,餐饮,11488.82,14990.39,2021/3/2 18:40
1422,酒吧25,餐饮,9869.03,12236.9,2021/7/13 16:18
1423,茶座25,餐饮,16482.3,15566.49,2022/6/11 8:57
1424,公共浴室25,洗浴,12079.01,15524.31,2020/11/24 3:50
1425,理发店25,生活,11325.97,12059.52,2022/7/29 23:36
1426,美容店25,生活,13947.82,16427.13,2020/8/28 10:27
1427,影剧院25,娱乐,10270.98,14722.4,2022/6/26 9:57
1428,游艺厅25,娱乐,12575.78,13741.81,2020/2/15 23:12
1429,KTV25,娱乐,11593.64,12836.67,2021/7/9 15:41
1430,音乐厅25,娱乐,9635.03,14701.51,2020/11/13 2:34
1431,网吧25,娱乐,10599.51,9320.52,2020/2/8 9:18
1432,桌游室25,娱乐,14202.17,12830.87,2020/7/1 10:11
1433,棋牌室25,娱乐,15150.94,15952.33,2022/1/25 17:21
1434,体育场馆25,运动,8526.55,15827.44,2020/4/10 18:52
1435,游泳场馆25,运动,9501.51,13316.42,2020/7/23 4:21
1436,健身场馆25,运动,10986.1,14495.4,2020/10/23 6:42
1437,公园25,旅游,9858.28,12015.53,2021/6/8 10:54
1438,旅游景点25,旅游,13920.58,13994.69,2020/8/15 16:55
1439,图书馆25,文化,14830.21,11431.67,2021/9/13 4:52
1440,博物馆25,文化,16169.17,14356.04,2020/9/24 21:58
1441,美术馆25,文化,14558.67,12954.89,2020/5/9 4:03
1442,展览馆25,文化,13577.23,8550.02,2022/5/15 11:58
1443,文化馆25,文化,12463.47,10286.57,2020/12/30 22:04
1444,社区活动中心25,娱乐,8374.31,11385.81,2022/9/24 3:30
1445,商业综合体25,其他,15575.2,11861.8,2022/9/12 7:05
1446,农集贸市场25,购物,10713.0,12302.55,2020/6/7 11:00
1447,超市25,购物,8512.49,13922.52,2021/2/21 20:00
1448,建筑工地25,工作,15845.92,16104.1,2021/12/19 19:29
1449,工厂25,工作,9699.76,15960.79,2021/9/19 21:50
1450,烟酒店25,购物,15805.3,11725.13,2022/6/1 10:11
1451,水果店25,购物,8909.28,9289.11,2022/7/16 12:35
1452,杂货铺25,购物,8687.48,12704.15,2021/5/27 1:43
1453,书店25,文化,11047.97,10082.0,2021/10/3 15:35
1454,药店25,医疗,11431.87,13526.63,2022/1/8 12:55
1455,码头25,交通,13797.8,14670.76,2020/10/29 18:01
1456,交通查验点25,交通,10671.56,9588.78,2020/2/5 7:24
1457,出租车25,交通,9555.31,9560.79,2020/10/16 13:09
1458,公交车25,交通,16470.21,10520.01,2020/11/26 0:18
1459,地铁站25,交通,14503.85,15828.09,2022/3/18 5:33
1460,公交站25,交通,10897.38,11239.71,2021/8/31 21:01
1461,旅游船25,旅游,15589.46,11039.59,2021/10/27 15:48
1462,加油站25,交通,9231.94,9411.43,2020/12/1 10:18
1463,企事业单位25,办公,13458.6,13978.88,2021/10/19 8:49
1464,行政办事大厅25,办公,13520.73,13295.08,2022/3/20 17:39
1465,居民小区25,住宅,15453.87,16396.8,2021/12/19 4:03
1466,医疗机构25,医疗,15157.1,10485.13,2022/7/31 19:51
1467,写字楼25,办公,14100.92,10393.73,2020/5/12 0:12
1468,学校25,教育,9581.45,8610.54,2021/8/22 20:42
1469,医院25,医疗,13007.54,11627.86,2021/9/30 7:40
1470,银行25,银行,12693.48,8459.34,2021/11/10 22:42
1471,教育培训机构25,教育,9283.35,13181.32,2021/5/14 6:50
1472,邮政25,邮政,13553.29,8378.64,2020/9/12 16:55
1473,其他场所25,其他,14775.94,10703.5,2020/9/10 16:45
1474,固定核酸采样点25,医疗,11885.87,10437.96,2021/9/11 10:40
1475,临时核酸采样点25,医疗,13006.84,13288.36,2022/7/21 17:30
1476,宾馆旅店26,住宿,13841.3,9031.62,2022/9/11 1:59
1477,餐厅（馆）26,餐饮,11528.29,13630.13,2020/8/13 0:37
1478,酒店26,住宿,16350.21,9833.2,2020/3/27 15:52
1479,招待所26,住宿,9159.14,15289.16,2020/2/28 13:56
1480,咖啡馆26,餐饮,12451.61,14952.65,2021/10/15 5:52
1481,酒吧26,餐饮,9295.86,13187.34,2021/12/17 11:08
1482,茶座26,餐饮,11257.85,9984.16,2021/2/24 5:36
1483,公共浴室26,洗浴,8781.93,12939.86,2022/5/4 0:04
1484,理发店26,生活,11208.74,15120.42,2020/9/24 19:27
1485,美容店26,生活,16106.66,13667.63,2022/2/10 14:55
1486,影剧院26,娱乐,14004.61,11896.22,2020/2/27 21:40
1487,游艺厅26,娱乐,16191.7,11372.3,2022/6/29 11:19
1488,KTV26,娱乐,13795.31,15562.15,2022/7/14 6:55
1489,音乐厅26,娱乐,12961.25,8643.15,2022/7/12 4:23
1490,网吧26,娱乐,12339.93,10926.38,2021/1/29 22:36
1491,桌游室26,娱乐,13979.27,10352.57,2021/11/17 22:08
1492,棋牌室26,娱乐,15089.27,9440.03,2020/1/24 8:29
1493,体育场馆26,运动,10924.71,11484.77,2022/3/17 16:11
1494,游泳场馆26,运动,14080.87,14639.5,2020/3/16 9:39
1495,健身场馆26,运动,11713.04,9729.15,2022/8/12 21:59
1496,公园26,旅游,14473.53,11095.97,2021/9/28 8:07
1497,旅游景点26,旅游,10959.99,12308.13,2021/10/31 5:08
1498,图书馆26,文化,8736.18,12560.44,2021/12/21 7:04
1499,博物馆26,文化,15721.01,8545.76,2022/3/26 5:14
1500,美术馆26,文化,16443.1,11429.82,2021/8/21 22:38
1501,展览馆26,文化,9127.25,12121.95,2020/7/22 7:03
1502,文化馆26,文化,16265.23,15997.06,2021/11/22 6:55
1503,社区活动中心26,娱乐,13676.44,10043.78,2021/2/13 6:00
1504,商业综合体26,其他,14434.66,13536.01,2020/9/25 18:04
1505,农集贸市场26,购物,10474.63,16003.44,2022/6/5 2:57
1506,超市26,购物,15146.98,9009.14,2021/12/22 16:20
1507,建筑工地26,工作,10662.23,12179.47,2022/1/31 10:59
1508,工厂26,工作,10853.63,14123.5,2022/3/8 12:21
1509,烟酒店26,购物,14945.06,13825.86,2021/6/3 12:01
1510,水果店26,购物,14633.87,10198.25,2021/12/29 7:09
1511,杂货铺26,购物,14839.07,12180.62,2021/11/30 21:26
1512,书店26,文化,12173.62,16294.18,2021/8/13 2:12
1513,药店26,医疗,11974.38,9663.26,2021/8/5 23:18
1514,码头26,交通,14465.67,13043.42,2022/6/10 6:42
1515,交通查验点26,交通,9392.22,12918.04,2022/7/15 14:23
1516,出租车26,交通,11333.48,12554.73,2022/3/29 11:14
1517,公交车26,交通,12305.6,14297.3,2022/4/5 18:15
1518,地铁站26,交通,10968.3,12607.8,2022/4/6 3:38
1519,公交站26,交通,12632.05,10716.61,2020/7/11 4:55
1520,旅游船26,旅游,10406.62,15486.73,2020/11/29 14:02
1521,加油站26,交通,15144.47,13051.31,2021/6/8 16:15
1522,企事业单位26,办公,12862.64,8591.15,2020/2/6 22:36
1523,行政办事大厅26,办公,10273.31,9430.98,2022/9/2 2:55
1524,居民小区26,住宅,14267.99,9750.3,2021/11/15 10:04
1525,医疗机构26,医疗,12531.16,10826.43,2021/2/6 13:42
1526,写字楼26,办公,13808.23,13253.29,2021/10/6 11:25
1527,学校26,教育,8468.02,15960.93,2020/8/19 5:49
1528,医院26,医疗,15633.37,8796.1,2021/5/30 0:06
1529,银行26,银行,10553.19,11714.93,2021/12/7 3:24
1530,教育培训机构26,教育,15407.0,11233.39,2020/12/24 11:22
1531,邮政26,邮政,16067.2,13131.39,2021/9/5 15:38
1532,其他场所26,其他,16296.22,8460.69,2020/2/16 3:41
1533,固定核酸采样点26,医疗,14424.6,10615.66,2022/1/25 15:56
1534,临时核酸采样点26,医疗,15091.95,13890.17,2020/2/20 8:01
1535,宾馆旅店27,住宿,9086.18,11812.11,2020/6/19 3:42
1536,餐厅（馆）27,餐饮,15286.9,12670.34,2021/3/24 23:40
1537,酒店27,住宿,14106.27,9076.64,2022/1/9 6:37
1538,招待所27,住宿,11875.71,8488.05,2020/5/7 21:17
1539,咖啡馆27,餐饮,11848.75,15201.93,2022/2/5 1:16
1540,酒吧27,餐饮,8779.46,13078.19,2022/6/5 18:23
1541,茶座27,餐饮,15292.51,10539.85,2020/2/16 19:27
1542,公共浴室27,洗浴,9584.22,10054.17,2022/5/22 8:33
1543,理发店27,生活,13634.89,13452.77,2022/9/12 8:12
1544,美容店27,生活,13970.77,16359.9,2021/5/5 22:33
1545,影剧院27,娱乐,13888.83,15363.14,2020/8/29 8:20
1546,游艺厅27,娱乐,13500.18,16231.24,2021/6/27 22:19
1547,KTV27,娱乐,10157.33,12708.21,2020/11/1 8:59
1548,音乐厅27,娱乐,15057.24,9142.54,2021/1/18 9:20
1549,网吧27,娱乐,15855.93,11544.22,2021/8/30 10:36
1550,桌游室27,娱乐,16341.64,15901.39,2020/7/16 21:24
1551,棋牌室27,娱乐,10941.73,12981.76,2020/7/25 0:16
1552,体育场馆27,运动,14683.86,11342.06,2021/10/12 10:06
1553,游泳场馆27,运动,8694.86,14121.92,2020/1/15 10:11
1554,健身场馆27,运动,10250.42,14905.89,2022/6/1 11:41
1555,公园27,旅游,8535.63,12299.74,2022/4/8 6:28
1556,旅游景点27,旅游,15640.83,10084.02,2020/9/26 3:56
1557,图书馆27,文化,10898.5,10629.54,2021/9/7 3:34
1558,博物馆27,文化,12565.56,9585.73,2020/1/20 23:42
1559,美术馆27,文化,11421.07,8583.85,2021/8/24 12:39
1560,展览馆27,文化,10232.57,14632.78,2021/9/20 5:00
1561,文化馆27,文化,15994.11,12275.31,2020/1/15 20:47
1562,社区活动中心27,娱乐,11656.69,10018.11,2021/9/6 11:39
1563,商业综合体27,其他,14305.96,11498.35,2022/2/26 5:23
1564,农集贸市场27,购物,13994.23,16354.09,2022/1/19 21:30
1565,超市27,购物,14552.21,11175.04,2020/1/19 10:18
1566,建筑工地27,工作,16192.41,11073.88,2020/10/25 19:00
1567,工厂27,工作,15819.13,11286.9,2020/4/16 16:19
1568,烟酒店27,购物,9280.65,12636.04,2020/4/30 5:56
1569,水果店27,购物,8586.59,10711.97,2020/9/28 18:01
1570,杂货铺27,购物,16318.58,13170.82,2020/1/12 7:20
1571,书店27,文化,14334.09,14624.1,2022/6/7 5:21
1572,药店27,医疗,14702.73,9193.47,2020/8/17 16:54
1573,码头27,交通,14270.57,10848.64,2021/10/4 5:28
1574,交通查验点27,交通,15671.62,15297.84,2020/12/24 19:00
1575,出租车27,交通,10446.54,13006.55,2020/4/5 6:32
1576,公交车27,交通,15536.39,12980.72,2020/7/17 20:32
1577,地铁站27,交通,16294.46,9516.03,2020/11/22 7:38
1578,公交站27,交通,16051.7,8835.08,2020/2/25 17:14
1579,旅游船27,旅游,12030.55,10008.74,2020/11/14 8:27
1580,加油站27,交通,11828.85,11637.8,2020/10/1 21:57
1581,企事业单位27,办公,16489.26,16004.79,2020/10/26 13:36
1582,行政办事大厅27,办公,15880.99,8844.9,2020/11/1 19:21
1583,居民小区27,住宅,13348.45,13678.4,2020/11/10 5:36
1584,医疗机构27,医疗,8977.43,8744.97,2022/9/2 14:25
1585,写字楼27,办公,9641.51,15233.59,2021/1/20 21:03
1586,学校27,教育,10221.76,12808.78,2022/6/29 11:50
1587,医院27,医疗,9339.47,14446.63,2021/9/26 6:41
1588,银行27,银行,11905.87,13010.71,2021/4/14 13:09
1589,教育培训机构27,教育,12824.4,9219.73,2021/1/11 6:06
1590,邮政27,邮政,12729.56,13135.11,2021/3/6 13:22
1591,其他场所27,其他,8412.05,9677.65,2020/12/15 22:29
1592,固定核酸采样点27,医疗,10612.97,9918.08,2020/12/5 19:12
1593,临时核酸采样点27,医疗,13770.08,9426.76,2020/8/14 15:43
1594,宾馆旅店28,住宿,13966.25,10462.88,2020/7/28 4:04
1595,餐厅（馆）28,餐饮,15214.89,13733.15,2020/9/9 14:43
1596,酒店28,住宿,10068.86,9554.48,2022/4/26 3:00
1597,招待所28,住宿,13508.19,8514.35,2022/6/24 4:08
1598,咖啡馆28,餐饮,10548.04,15536.29,2021/8/26 21:38
1599,酒吧28,餐饮,11911.67,8726.34,2021/9/9 3:00
1600,茶座28,餐饮,10733.56,11699.82,2020/4/12 9:56
1601,公共浴室28,洗浴,12495.54,8915.26,2020/3/20 22:00
1602,理发店28,生活,11403.51,11125.19,2020/10/21 14:15
1603,美容店28,生活,15384.54,11190.63,2021/1/31 7:41
1604,影剧院28,娱乐,8973.16,14498.1,2022/7/16 17:00
1605,游艺厅28,娱乐,9512.12,14514.46,2022/3/31 6:57
1606,KTV28,娱乐,8916.59,8466.51,2022/2/5 23:39
1607,音乐厅28,娱乐,10691.31,14237.98,2020/8/27 21:49
1608,网吧28,娱乐,13298.33,13737.35,2020/1/13 15:46
1609,桌游室28,娱乐,9248.19,13955.44,2021/2/14 9:03
1610,棋牌室28,娱乐,8679.43,14851.55,2021/6/11 11:16
1611,体育场馆28,运动,9351.25,13031.81,2022/1/16 2:23
1612,游泳场馆28,运动,15300.39,13112.96,2022/2/7 3:41
1613,健身场馆28,运动,10057.67,8548.6,2021/4/5 8:39
1614,公园28,旅游,15980.32,14234.11,2020/3/31 20:37
1615,旅游景点28,旅游,16484.77,11699.73,2020/11/24 12:28
1616,图书馆28,文化,9009.76,8799.52,2020/11/18 8:41
1617,博物馆28,文化,8552.71,15506.84,2021/3/28 17:35
1618,美术馆28,文化,15701.53,13834.63,2020/8/31 1:05
1619,展览馆28,文化,8681.66,15760.72,2022/7/6 11:58
1620,文化馆28,文化,13851.96,9455.89,2022/2/22 17:12
1621,社区活动中心28,娱乐,8814.48,9833.32,2021/4/26 1:01
1622,商业综合体28,其他,14902.09,14115.13,2021/7/23 23:58
1623,农集贸市场28,购物,16323.16,14142.12,2021/5/31 2:56
1624,超市28,购物,15625.95,14238.8,2022/2/15 18:10
1625,建筑工地28,工作,15845.14,12686.26,2022/8/28 13:41
1626,工厂28,工作,13610.59,12150.13,2022/7/9 16:06
1627,烟酒店28,购物,12882.63,11911.15,2022/4/27 18:08
1628,水果店28,购物,8880.06,9949.81,2020/3/7 9:44
1629,杂货铺28,购物,9186.07,12446.02,2022/5/17 23:24
1630,书店28,文化,13852.9,9868.37,2022/7/25 3:45
1631,药店28,医疗,14630.01,11846.17,2020/10/5 14:00
1632,码头28,交通,14360.33,15840.62,2022/3/10 0:45
1633,交通查验点28,交通,14877.28,15959.26,2022/5/17 8:59
1634,出租车28,交通,13939.83,14940.53,2021/7/17 23:08
1635,公交车28,交通,11764.98,14122.54,2021/10/13 11:29
1636,地铁站28,交通,10406.22,9001.86,2022/2/7 3:33
1637,公交站28,交通,10883.03,13985.24,2020/8/7 12:58
1638,旅游船28,旅游,8389.81,13937.81,2020/2/21 2:25
1639,加油站28,交通,12153.8,13738.11,2020/9/15 22:50
1640,企事业单位28,办公,10568.96,11510.22,2020/10/10 18:13
1641,行政办事大厅28,办公,12358.66,11619.29,2021/8/9 15:59
1642,居民小区28,住宅,13861.49,11486.36,2021/12/4 21:31
1643,医疗机构28,医疗,14294.87,16053.43,2021/2/23 22:41
1644,写字楼28,办公,14427.23,9258.99,2020/6/5 20:09
1645,学校28,教育,14833.68,13668.44,2020/4/15 19:08
1646,医院28,医疗,11071.3,9092.68,2021/6/14 23:53
1647,银行28,银行,11388.06,9321.54,2021/5/10 8:19
1648,教育培训机构28,教育,14975.29,16247.03,2021/2/24 14:03
1649,邮政28,邮政,11285.98,9804.17,2020/8/29 2:57
1650,其他场所28,其他,10520.98,9214.88,2020/10/1 8:53
1651,固定核酸采样点28,医疗,14282.61,12382.42,2020/11/19 22:20
1652,临时核酸采样点28,医疗,9608.71,11301.08,2022/7/14 13:57
1653,宾馆旅店29,住宿,13832.32,12467.34,2020/10/24 13:48
1654,餐厅（馆）29,餐饮,9760.12,16054.87,2022/5/12 3:09
1655,酒店29,住宿,15878.92,14147.11,2022/4/12 22:54
1656,招待所29,住宿,10632.37,12106.54,2022/2/11 3:05
1657,咖啡馆29,餐饮,10760.03,13050.21,2021/7/12 18:58
1658,酒吧29,餐饮,9258.52,12696.38,2020/9/11 12:22
1659,茶座29,餐饮,15158.92,12696.51,2022/5/15 6:07
1660,公共浴室29,洗浴,10466.1,13521.56,2020/1/31 3:27
1661,理发店29,生活,9674.87,15280.69,2021/8/11 14:42
1662,美容店29,生活,9463.71,16463.97,2021/6/3 0:00
1663,影剧院29,娱乐,15270.2,11369.7,2020/2/9 20:50
1664,游艺厅29,娱乐,11572.65,14299.65,2022/3/8 20:17
1665,KTV29,娱乐,15990.16,11333.68,2021/4/29 5:02
1666,音乐厅29,娱乐,9418.25,12827.87,2020/10/28 2:18
1667,网吧29,娱乐,16038.84,8517.11,2022/2/8 3:45
1668,桌游室29,娱乐,11083.17,14045.53,2020/2/16 8:20
1669,棋牌室29,娱乐,16032.1,10694.59,2020/5/15 16:56
1670,体育场馆29,运动,11012.09,16429.75,2022/4/4 23:32
1671,游泳场馆29,运动,13135.95,9443.1,2022/5/19 13:16
1672,健身场馆29,运动,9395.19,8929.55,2020/3/11 13:56
1673,公园29,旅游,9586.24,11749.96,2020/5/3 8:56
1674,旅游景点29,旅游,8494.88,10654.38,2020/5/16 9:41
1675,图书馆29,文化,16122.96,15713.43,2021/10/6 3:46
1676,博物馆29,文化,14218.0,14685.36,2022/9/22 19:06
