序号,次密接者ID,次密接日期,次密接场所ID,密接者ID
3014,448,2022-10-19 10:42:04,418,85601
3015,98009,2022-10-19 11:04:04,418,85601
3016,59185,2022-10-19 10:22:04,418,23923
3017,39416,2022-11-27 07:51:48,1989,15772
3018,46187,2022-11-27 08:13:48,1989,15772
3019,87717,2022-11-27 08:28:48,1989,15772
3020,59330,2022-11-27 07:51:48,1989,319
3021,52515,2022-11-27 07:52:48,1989,319
3022,11065,2022-11-27 07:21:48,1989,319
3023,42159,2022-10-31 09:09:18,689,11409
3024,4728,2022-10-31 08:47:18,689,11409
3025,59528,2022-10-31 08:24:18,689,11409
3026,68090,2022-10-31 09:03:18,689,13838
3027,75875,2022-10-07 12:13:53,2355,84347
3028,61332,2022-10-07 12:05:53,2355,99967
3029,40978,2022-10-07 11:19:53,2355,5980
3030,29456,2022-10-07 11:38:53,2355,26512
3031,17462,2022-10-07 11:26:53,2355,26512
3032,22744,2022-10-26 12:31:29,894,39438
3033,85709,2022-10-26 12:14:29,894,54049
3034,73180,2022-10-26 12:31:29,894,54049
3035,97653,2022-10-26 12:19:29,894,54049
3036,91991,2022-10-26 12:24:29,894,42399
3037,8628,2022-11-26 11:01:58,1456,53852
3038,79141,2022-11-26 10:24:58,1456,53852
3039,33428,2022-11-26 10:29:58,1456,53852
3040,48052,2022-11-26 10:10:58,1456,92321
3041,23880,2022-11-26 11:09:58,1456,35953
3042,12709,2022-11-26 10:47:58,1456,90538
3043,67528,2022-11-26 10:59:58,1456,90538
3044,63716,2022-11-11 23:03:52,562,50270
3045,33389,2022-11-11 22:04:52,562,70045
3046,88208,2022-11-11 21:59:52,562,70045
3047,71947,2022-11-11 22:19:52,562,70045
3048,92077,2022-11-11 22:47:52,562,17630
3049,89000,2022-11-11 22:58:52,562,17630
3050,12281,2022-11-11 22:49:52,562,98400
3051,26273,2022-10-13 16:59:12,2617,79527
3052,48166,2022-10-13 16:26:12,2617,63835
3053,19756,2022-10-13 16:49:12,2617,89476
3054,83037,2022-10-13 16:54:12,2617,89476
3055,62850,2022-10-13 17:11:12,2617,89476
3056,49844,2022-10-13 17:23:12,2617,66631
3057,20091,2022-10-13 16:51:12,2617,66631
3058,55811,2022-10-03 23:45:15,2853,5889
3059,86776,2022-10-04 00:12:15,2853,5889
3060,44038,2022-10-03 23:09:15,2853,8937
3061,13480,2022-10-03 23:02:15,2853,8937
3062,55603,2022-10-03 23:22:15,2853,34825
3063,7670,2022-10-03 23:10:15,2853,21686
3064,31344,2022-10-03 23:48:15,2853,21686
3065,67051,2022-10-28 13:06:00,630,67297
3066,12149,2022-10-28 13:18:00,630,23
3067,33924,2022-10-28 13:15:00,630,23
3068,59585,2022-10-28 12:34:00,630,50034
3069,30180,2022-10-28 12:40:00,630,50034
3070,69945,2022-10-28 13:09:00,630,50034
3071,51968,2022-10-21 21:48:33,1418,20533
3072,67331,2022-10-21 22:07:33,1418,41876
3073,2372,2022-10-21 22:05:33,1418,41876
3074,4896,2022-10-21 22:20:33,1418,79290
3075,87444,2022-10-21 22:06:33,1418,79290
3076,73443,2022-10-21 22:16:33,1418,22995
3077,49833,2022-10-21 21:59:33,1418,22995
3078,33074,2022-10-30 16:34:34,925,15025
3079,47551,2022-10-30 16:05:34,925,85476
3080,56808,2022-11-12 22:26:19,2375,74147
3081,41404,2022-11-12 21:21:19,2375,70708
3082,22094,2022-11-12 21:42:19,2375,70708
3083,46645,2022-11-12 21:31:19,2375,96786
3084,45264,2022-11-12 22:04:19,2375,96786
3085,26011,2022-11-12 16:52:12,553,26925
3086,79386,2022-11-12 16:54:12,553,26925
3087,94166,2022-11-12 17:23:12,553,87800
3088,34594,2022-11-12 16:27:12,553,85520
3089,35379,2022-11-12 16:08:12,553,85520
3090,43207,2022-11-12 16:29:12,553,85520
3091,37326,2022-11-22 16:01:45,1120,12211
3092,40627,2022-11-22 16:37:45,1120,12211
3093,35965,2022-11-22 15:34:45,1120,51090
3094,15285,2022-11-22 16:04:45,1120,51090
3095,83703,2022-11-22 16:06:45,1120,51090
3096,48606,2022-11-22 16:03:45,1120,90508
3097,74011,2022-11-22 15:38:45,1120,90508
3098,21488,2022-11-22 15:23:45,1120,90508
3099,91104,2022-11-25 17:49:28,1471,18355
3100,60632,2022-11-25 18:22:28,1471,64539
3101,20835,2022-11-25 18:14:28,1471,64539
3102,6929,2022-11-25 17:44:28,1471,64539
3103,34457,2022-11-25 18:31:28,1471,51576
3104,26844,2022-11-25 18:50:28,1471,51576
3105,73524,2022-11-20 11:44:02,1017,47045
3106,18705,2022-11-20 11:31:02,1017,89622
3107,11172,2022-11-20 11:15:02,1017,89622
3108,27147,2022-11-20 11:35:02,1017,89622
3109,78219,2022-11-20 11:26:02,1017,86785
3110,70938,2022-11-20 11:42:02,1017,86785
3111,58902,2022-11-20 11:51:02,1017,45807
3112,94167,2022-11-20 12:39:02,1017,45807
3113,17433,2022-11-28 07:34:56,256,41410
3114,83573,2022-11-28 07:22:56,256,45356
3115,31097,2022-11-28 07:20:56,256,45356
3116,32808,2022-11-28 06:52:56,256,45356
3117,5983,2022-11-28 07:36:56,256,97647
3118,39225,2022-11-28 07:17:56,256,97647
3119,71270,2022-11-28 07:25:56,256,97647
3120,19865,2022-11-28 07:24:56,256,27685
3121,99885,2022-10-16 22:42:17,1364,81899
3122,21293,2022-10-16 22:05:17,1364,66887
3123,92303,2022-10-10 10:46:57,167,12790
3124,39772,2022-10-10 10:38:57,167,48111
3125,18690,2022-10-10 09:42:57,167,48111
3126,69089,2022-10-10 09:46:57,167,48111
3127,32497,2022-11-02 16:38:42,2116,28324
3128,4921,2022-11-02 17:07:42,2116,28324
3129,31028,2022-11-02 16:04:42,2116,30682
3130,13309,2022-11-02 16:19:42,2116,30682
3131,46959,2022-11-02 16:39:42,2116,80861
3132,63030,2022-11-02 16:21:42,2116,47842
3133,92375,2022-11-02 15:55:42,2116,47842
3134,31086,2022-11-02 16:06:42,2116,47842
3135,69234,2022-11-18 22:36:34,152,80629
3136,17292,2022-11-18 22:33:34,152,80629
3137,21964,2022-11-18 22:52:34,152,92405
3138,5680,2022-11-18 22:47:34,152,92405
3139,29036,2022-11-12 18:38:09,2753,43119
3140,25708,2022-11-12 19:19:09,2753,43119
3141,2007,2022-11-12 19:07:09,2753,43119
3142,46202,2022-11-12 19:18:09,2753,71233
3143,56950,2022-11-12 13:52:12,685,1803
3144,46835,2022-11-12 13:54:12,685,1803
3145,75798,2022-11-12 14:29:12,685,1803
3146,13859,2022-11-12 13:53:12,685,21358
3147,17652,2022-11-12 14:08:12,685,21358
3148,4864,2022-11-12 14:18:12,685,21358
3149,97159,2022-11-12 13:32:12,685,75627
3150,71638,2022-11-12 14:02:12,685,31739
3151,32932,2022-10-08 15:21:30,26,87586
3152,77334,2022-10-08 15:30:30,26,87586
3153,92718,2022-10-08 15:40:30,26,83569
3154,52816,2022-10-08 15:25:30,26,83569
3155,12908,2022-10-08 15:01:30,26,81309
3156,2877,2022-10-08 15:35:30,26,81309
3157,18707,2022-10-31 21:31:05,219,51568
3158,63494,2022-10-31 21:59:05,219,51568
3159,88278,2022-10-31 21:42:05,219,51568
3160,74409,2022-10-31 22:12:05,219,18022
3161,77190,2022-10-31 21:36:05,219,18022
3162,95045,2022-10-31 21:31:05,219,18022
3163,15122,2022-10-31 21:44:05,219,85806
3164,85133,2022-10-31 21:01:05,219,85806
3165,17035,2022-10-31 21:34:05,219,85806
3166,59561,2022-10-02 11:06:38,1824,69659
3167,826,2022-10-02 11:34:38,1824,12707
3168,48362,2022-10-02 11:33:38,1824,12707
3169,13638,2022-10-02 11:17:38,1824,33976
3170,89939,2022-10-02 11:29:38,1824,33976
3171,54652,2022-10-02 11:14:38,1824,33976
3172,11849,2022-10-02 11:20:38,1824,81852
3173,88889,2022-10-13 09:04:27,1984,90548
3174,16141,2022-10-13 08:32:27,1984,90548
3175,7108,2022-10-13 09:30:27,1984,71138
3176,36251,2022-10-13 09:08:27,1984,71138
3177,89457,2022-10-13 09:11:27,1984,71806
3178,90629,2022-10-13 09:32:27,1984,71806
3179,59172,2022-10-13 09:09:27,1984,71806
3180,21587,2022-10-13 09:11:27,1984,53158
3181,33588,2022-10-13 09:54:27,1984,53158
3182,19705,2022-10-13 09:07:27,1984,53158
3183,72306,2022-10-25 16:15:49,832,99369
3184,35673,2022-10-25 16:02:49,832,22396
3185,22355,2022-10-25 16:26:49,832,22396
3186,17833,2022-10-25 16:33:49,832,22396
3187,12381,2022-10-25 16:51:49,832,4481
3188,22422,2022-10-25 15:40:49,832,93398
3189,45551,2022-10-25 15:54:49,832,93398
3190,49041,2022-10-25 16:18:49,832,93398
3191,2066,2022-11-26 16:13:35,2102,3568
3192,68188,2022-11-26 16:37:35,2102,3568
3193,36121,2022-11-26 16:23:35,2102,90341
3194,36291,2022-11-26 16:11:35,2102,90341
3195,71941,2022-11-26 16:00:35,2102,90341
3196,62928,2022-10-30 13:07:42,1026,67353
3197,14551,2022-10-30 12:52:42,1026,70886
3198,9496,2022-10-30 12:48:42,1026,70886
3199,37807,2022-10-30 12:43:42,1026,97968
3200,31582,2022-10-14 19:56:56,749,68503
3201,98147,2022-10-14 19:34:56,749,68503
3202,51859,2022-10-14 20:06:56,749,68503
3203,46157,2022-10-14 19:12:56,749,4569
3204,72808,2022-10-14 19:13:56,749,36225
3205,80497,2022-10-14 19:42:56,749,36225
3206,74274,2022-10-14 18:59:56,749,36225
3207,32207,2022-10-14 19:27:56,749,62398
3208,19332,2022-10-14 19:32:56,749,62398
3209,20126,2022-10-14 20:05:56,749,62398
3210,20588,2022-10-26 12:48:40,2717,6669
3211,97692,2022-10-26 12:53:40,2717,73466
3212,45673,2022-11-13 19:03:44,921,66148
3213,98056,2022-11-13 18:29:44,921,66148
3214,60677,2022-11-13 18:26:44,921,60455
3215,77203,2022-11-13 19:05:44,921,60455
3216,21104,2022-10-10 11:56:04,2387,52942
3217,15561,2022-10-10 11:18:04,2387,14374
3218,67971,2022-10-10 11:57:04,2387,74345
3219,1198,2022-10-10 12:00:04,2387,74345
3220,87376,2022-10-10 11:30:04,2387,84416
3221,76058,2022-11-20 21:29:34,243,57739
3222,84870,2022-11-20 21:53:34,243,57739
3223,75062,2022-11-20 21:48:34,243,29350
3224,40250,2022-11-02 13:19:23,1131,79809
3225,21006,2022-11-02 13:31:23,1131,79809
3226,37775,2022-11-02 12:53:23,1131,10797
3227,66729,2022-11-02 13:02:23,1131,10797
3228,4449,2022-11-02 12:43:23,1131,10797
3229,55901,2022-11-02 13:02:23,1131,57128
3230,2368,2022-11-02 13:44:23,1131,57128
3231,46256,2022-11-02 12:57:23,1131,57128
3232,18541,2022-10-03 08:44:25,2689,70524
3233,41256,2022-10-03 08:21:25,2689,49035
3234,60514,2022-11-26 11:05:31,2053,69139
3235,20332,2022-11-26 10:25:31,2053,69139
3236,58391,2022-11-26 11:07:31,2053,52557
3237,11341,2022-11-08 20:17:53,2684,29635
3238,9787,2022-11-08 19:46:53,2684,29635
3239,38349,2022-11-08 20:04:53,2684,29635
3240,72164,2022-11-08 19:56:53,2684,15781
3241,92904,2022-11-26 22:42:47,227,48222
3242,9963,2022-11-26 22:38:47,227,37470
3243,78001,2022-11-26 22:42:47,227,37470
3244,75935,2022-11-26 22:33:47,227,37470
3245,35999,2022-11-26 22:59:47,227,19889
3246,97571,2022-11-26 22:14:47,227,19889
3247,92839,2022-11-26 23:04:47,227,30518
3248,4707,2022-11-26 23:08:47,227,30518
3249,86520,2022-10-29 20:01:48,892,73258
3250,23666,2022-10-29 19:18:48,892,73258
3251,48622,2022-10-29 19:38:48,892,73258
3252,38481,2022-10-29 18:52:48,892,72508
3253,8237,2022-10-29 19:18:48,892,72508
3254,88237,2022-10-07 13:47:27,336,53683
3255,23998,2022-10-07 14:41:27,336,53683
3256,15554,2022-10-07 14:32:27,336,46496
3257,14665,2022-10-07 14:35:27,336,46496
3258,93096,2022-10-07 14:37:27,336,46496
3259,13464,2022-10-07 14:26:27,336,13610
3260,8370,2022-10-07 14:20:27,336,33050
3261,40599,2022-10-07 15:09:27,336,33050
3262,19295,2022-10-07 14:49:27,336,33050
3263,47552,2022-11-01 06:43:42,643,77402
3264,9420,2022-11-01 07:22:42,643,77402
3265,94005,2022-11-01 07:25:42,643,77402
3266,38723,2022-11-01 06:50:42,643,42309
3267,67693,2022-11-21 14:28:27,656,70125
3268,33800,2022-11-21 14:03:27,656,70125
3269,27079,2022-11-21 14:28:27,656,70125
3270,80389,2022-11-21 14:26:27,656,76913
3271,58295,2022-11-21 14:14:27,656,85557
3272,12652,2022-11-21 14:24:27,656,85557
3273,88602,2022-11-21 14:30:27,656,85557
3274,50326,2022-10-31 13:02:24,540,22873
3275,6054,2022-10-31 13:05:24,540,22873
3276,93444,2022-10-31 13:52:24,540,22873
3277,50610,2022-10-31 13:40:24,540,19750
3278,56528,2022-10-31 13:09:24,540,19750
3279,6043,2022-10-31 13:14:24,540,19750
3280,79831,2022-10-31 13:01:24,540,57620
3281,60184,2022-10-31 13:47:24,540,57620
3282,82261,2022-10-31 13:37:24,540,57620
3283,28001,2022-11-20 09:25:27,2680,29961
3284,82624,2022-11-20 08:35:27,2680,87763
3285,44011,2022-10-31 12:34:35,1580,97680
3286,95577,2022-10-31 12:18:35,1580,65018
3287,67871,2022-10-31 12:30:35,1580,65018
3288,88165,2022-10-31 12:42:35,1580,64827
3289,32224,2022-10-31 12:00:35,1580,64827
3290,78129,2022-10-31 12:45:35,1580,64827
3291,50511,2022-10-31 13:14:35,1580,71801
3292,37566,2022-10-31 12:29:35,1580,71801
3293,19374,2022-10-31 12:53:35,1580,71801
3294,85391,2022-10-29 22:01:46,1191,44917
3295,3675,2022-10-29 22:43:46,1191,44917
3296,43311,2022-10-29 22:18:46,1191,58483
3297,2243,2022-10-29 22:00:46,1191,58483
3298,23191,2022-10-29 21:53:46,1191,58483
3299,91422,2022-10-29 22:35:46,1191,78490
3300,67328,2022-10-29 23:03:46,1191,78490
3301,738,2022-10-29 23:15:46,1191,78490
3302,49989,2022-11-27 13:10:35,2232,76828
3303,57258,2022-11-27 12:18:35,2232,76828
3304,65959,2022-11-27 11:50:35,2232,70049
3305,52831,2022-10-25 16:59:28,1952,52963
3306,64649,2022-10-25 16:58:28,1952,52963
3307,40548,2022-10-25 17:10:28,1952,52963
3308,12506,2022-10-25 16:36:28,1952,36160
3309,70313,2022-10-25 16:13:28,1952,7752
3310,16055,2022-10-25 16:29:28,1952,7752
3311,38805,2022-10-25 16:41:28,1952,7752
3312,879,2022-10-02 22:02:54,991,13577
3313,14144,2022-10-02 21:36:54,991,13577
3314,4634,2022-10-02 21:25:54,991,13577
3315,12147,2022-10-02 21:45:54,991,76561
3316,46296,2022-10-02 21:58:54,991,76561
3317,10249,2022-10-02 21:28:54,991,76561
3318,53675,2022-10-02 21:26:54,991,84534
3319,50641,2022-10-02 22:07:54,991,15340
3320,12523,2022-10-02 21:51:54,991,15340
3321,94848,2022-11-03 18:51:45,651,99360
3322,511,2022-11-03 18:16:45,651,99360
3323,38436,2022-11-03 19:37:45,651,54756
3324,46518,2022-11-03 19:22:45,651,54756
3325,26251,2022-11-11 19:19:37,1543,99058
3326,4651,2022-11-11 18:46:37,1543,15708
3327,22513,2022-11-11 18:16:37,1543,15708
3328,54034,2022-11-08 11:51:34,739,16476
3329,10201,2022-11-08 13:04:34,739,79479
3330,20615,2022-11-08 12:56:34,739,35069
3331,50879,2022-11-08 12:30:34,739,35069
3332,59206,2022-11-28 11:54:36,1050,52689
3333,48724,2022-11-28 11:54:36,1050,52689
3334,60947,2022-11-28 11:11:36,1050,9380
3335,67794,2022-11-28 11:23:36,1050,9380
3336,59570,2022-11-28 11:54:36,1050,9380
3337,43049,2022-11-28 11:19:36,1050,35173
3338,87894,2022-11-28 11:31:36,1050,58632
3339,86547,2022-11-28 10:59:36,1050,58632
3340,70172,2022-11-28 11:15:36,1050,58632
3341,87538,2022-11-22 10:45:20,541,31787
3342,98504,2022-11-22 10:38:20,541,31787
3343,86984,2022-11-22 10:33:20,541,31787
3344,82438,2022-11-22 09:37:20,541,43708
3345,31945,2022-11-22 09:37:20,541,43708
3346,85190,2022-11-22 10:21:20,541,43708
3347,13178,2022-10-06 13:47:42,1206,47755
3348,29244,2022-10-06 13:57:42,1206,47755
3349,83900,2022-10-06 14:02:42,1206,47755
3350,74731,2022-10-06 13:00:42,1206,63531
3351,2740,2022-10-06 12:58:42,1206,96590
3352,65307,2022-10-06 13:01:42,1206,96590
3353,65430,2022-10-06 13:14:42,1206,96590
3354,28618,2022-10-06 13:57:42,1206,82255
3355,14396,2022-10-06 13:23:42,1206,82255
3356,68943,2022-10-06 13:35:42,1206,82255
3357,57421,2022-10-10 18:02:40,1752,33703
3358,4532,2022-10-10 17:54:40,1752,33703
3359,94940,2022-10-10 17:11:40,1752,33703
3360,32227,2022-10-10 18:16:40,1752,2688
3361,54180,2022-10-10 17:59:40,1752,2688
3362,2831,2022-10-10 18:09:40,1752,2688
3363,37105,2022-10-10 17:13:40,1752,11072
3364,56847,2022-10-10 17:26:40,1752,11072
3365,68683,2022-10-10 17:42:40,1752,52029
3366,89795,2022-11-26 21:09:54,2126,54523
3367,87816,2022-11-26 21:05:54,2126,54523
3368,68402,2022-11-26 21:48:54,2126,54523
3369,40754,2022-11-26 21:52:54,2126,16001
3370,45893,2022-11-26 21:18:54,2126,16001
3371,94994,2022-11-08 14:42:31,581,90346
3372,109,2022-11-08 15:25:31,581,90346
3373,37252,2022-11-08 15:33:31,581,89567
3374,52343,2022-11-08 15:23:31,581,89567
3375,18953,2022-11-08 15:47:31,581,89567
3376,99091,2022-11-08 15:16:31,581,84026
3377,23082,2022-11-08 15:07:31,581,84026
3378,87302,2022-11-12 10:02:37,1833,4962
3379,23485,2022-11-12 09:37:37,1833,61678
3380,51946,2022-11-12 08:51:37,1833,61678
3381,49666,2022-11-12 08:52:37,1833,61678
3382,89506,2022-11-12 08:56:37,1833,43506
3383,65974,2022-11-12 09:43:37,1833,43506
3384,7248,2022-11-12 09:44:37,1833,43506
3385,69700,2022-11-12 10:05:37,1833,46621
3386,5313,2022-11-15 09:08:03,1549,16363
3387,75409,2022-11-15 09:18:03,1549,16363
3388,59021,2022-11-15 08:57:03,1549,21650
3389,25522,2022-11-15 08:26:03,1549,21650
3390,70305,2022-11-15 09:01:03,1549,21650
3391,4288,2022-11-15 09:17:03,1549,17638
3392,15260,2022-11-15 08:22:03,1549,75764
3393,80736,2022-11-04 10:36:37,2141,99141
3394,6504,2022-11-04 10:43:37,2141,99141
3395,70922,2022-11-04 10:53:37,2141,17164
3396,74734,2022-11-04 10:07:37,2141,17164
3397,3559,2022-11-04 10:11:37,2141,35595
3398,7676,2022-11-04 10:50:37,2141,35595
3399,25362,2022-11-04 10:20:37,2141,34383
3400,44415,2022-11-04 10:13:37,2141,34383
3401,53243,2022-11-04 10:14:37,2141,34383
3402,58076,2022-10-13 12:15:03,786,89786
3403,78771,2022-10-13 12:43:03,786,89786
3404,64645,2022-10-13 13:02:03,786,89786
3405,51298,2022-10-13 13:28:03,786,23868
3406,27158,2022-10-13 13:58:03,786,23868
3407,96707,2022-10-13 13:35:03,786,86558
3408,11110,2022-10-13 13:36:03,786,86558
3409,44321,2022-10-13 13:07:03,786,86558
3410,18600,2022-10-25 12:23:49,1164,70330
3411,90673,2022-10-25 13:29:49,1164,54677
3412,1223,2022-10-25 13:34:49,1164,54677
3413,43534,2022-10-25 13:45:49,1164,54677
3414,17157,2022-10-25 13:02:49,1164,55679
3415,9861,2022-11-01 14:20:15,926,43255
3416,65599,2022-11-01 14:53:15,926,26657
3417,79004,2022-11-01 15:08:15,926,26657
3418,68256,2022-11-01 14:51:15,926,26657
3419,21295,2022-11-01 14:00:15,926,38345
3420,81397,2022-10-28 13:40:26,847,74837
3421,52671,2022-10-28 12:59:26,847,74837
3422,51092,2022-10-28 13:18:26,847,99916
3423,66207,2022-10-28 12:58:26,847,99916
3424,74793,2022-10-28 12:49:26,847,8840
3425,95498,2022-10-28 12:51:26,847,8840
3426,41237,2022-10-11 23:25:38,2491,19804
3427,40957,2022-10-11 23:31:38,2491,19804
3428,15452,2022-10-11 23:34:38,2491,19804
3429,66572,2022-10-11 23:46:38,2491,15211
3430,39818,2022-10-11 23:34:38,2491,15211
3431,95821,2022-10-12 00:04:38,2491,99793
3432,37149,2022-10-11 23:43:38,2491,99793
3433,94551,2022-10-12 00:04:38,2491,99793
3434,99752,2022-10-12 00:34:38,2491,16816
3435,65000,2022-10-29 15:13:58,600,71665
3436,21024,2022-10-29 16:07:58,600,36943
3437,89153,2022-10-29 15:58:58,600,36943
3438,57277,2022-10-29 16:12:58,600,36943
3439,82218,2022-10-29 15:31:58,600,36542
3440,7720,2022-10-29 15:17:58,600,36542
3441,78960,2022-10-29 16:10:58,600,50447
3442,52840,2022-10-29 15:47:58,600,50447
3443,9520,2022-10-29 08:29:46,445,3099
3444,7842,2022-10-29 07:44:46,445,3099
3445,98533,2022-10-29 07:53:46,445,3099
3446,29802,2022-10-29 06:56:46,445,71201
3447,76525,2022-10-29 07:15:46,445,71201
3448,17303,2022-10-29 07:25:46,445,71201
3449,37169,2022-10-29 08:07:46,445,58847
3450,90285,2022-10-29 08:25:46,445,58847
3451,65125,2022-10-29 08:19:46,445,58847
3452,3271,2022-10-26 23:33:43,2747,11403
3453,76472,2022-10-26 23:38:43,2747,11403
3454,87461,2022-10-26 23:48:43,2747,11403
3455,57040,2022-10-27 00:07:43,2747,56831
3456,97433,2022-10-26 23:33:43,2747,91015
3457,65073,2022-10-26 23:43:43,2747,91015
3458,86127,2022-11-15 13:14:02,2176,32311
3459,27727,2022-11-15 12:32:02,2176,27936
3460,53300,2022-11-15 11:59:02,2176,27936
3461,78293,2022-11-15 11:44:02,2176,27936
3462,15560,2022-11-15 12:31:02,2176,16058
3463,4868,2022-11-15 12:55:02,2176,46892
3464,14893,2022-11-15 12:49:02,2176,46892
3465,79240,2022-10-06 12:59:32,2900,42460
3466,45860,2022-10-06 14:05:32,2900,19411
3467,5389,2022-10-06 12:49:32,2900,83789
3468,34828,2022-10-06 13:01:32,2900,83789
3469,42219,2022-10-06 13:07:32,2900,83789
3470,76088,2022-10-06 13:55:32,2900,66652
3471,36483,2022-10-06 13:54:32,2900,66652
3472,63647,2022-11-01 14:22:35,1700,34837
3473,38400,2022-11-01 13:59:35,1700,34837
3474,4718,2022-11-01 14:17:35,1700,34837
3475,77946,2022-11-01 14:42:35,1700,30103
3476,77028,2022-11-01 15:07:35,1700,66698
3477,96208,2022-11-01 14:51:35,1700,66698
3478,83643,2022-11-01 14:47:35,1700,66698
3479,64624,2022-11-01 14:40:35,1700,17439
3480,33726,2022-10-28 16:53:16,534,50468
3481,40933,2022-10-28 17:02:16,534,5804
3482,94181,2022-10-28 17:11:16,534,5804
3483,87779,2022-10-28 17:45:16,534,5804
3484,69087,2022-10-28 18:09:16,534,71229
3485,37842,2022-10-24 13:09:44,2217,2296
3486,68064,2022-10-24 13:59:44,2217,75553
3487,36487,2022-10-24 13:59:44,2217,75553
3488,51419,2022-10-24 13:34:44,2217,75553
3489,21583,2022-10-24 14:02:44,2217,4712
3490,47628,2022-10-24 13:59:44,2217,4712
3491,47788,2022-10-24 12:51:44,2217,99103
3492,32940,2022-11-25 07:34:05,1058,17902
3493,52263,2022-11-25 08:06:05,1058,17902
3494,10265,2022-11-25 07:19:05,1058,17902
3495,51697,2022-11-25 08:34:05,1058,86889
3496,97602,2022-11-25 08:19:05,1058,62263
3497,43350,2022-11-25 08:08:05,1058,62263
3498,58630,2022-11-25 08:38:05,1058,62263
3499,49117,2022-11-28 00:03:55,907,52279
3500,31133,2022-11-27 23:01:55,907,54001
3501,69551,2022-11-27 23:33:55,907,1254
3502,75669,2022-11-27 23:50:55,907,1254
3503,63813,2022-11-28 00:03:55,907,1254
3504,85173,2022-10-21 12:40:26,1251,25557
3505,93323,2022-10-21 12:53:26,1251,90041
3506,86900,2022-10-21 12:30:26,1251,90041
3507,56610,2022-10-21 12:37:26,1251,90041
3508,87458,2022-11-21 10:47:17,556,31079
3509,97327,2022-11-21 10:55:17,556,31079
3510,20627,2022-11-21 10:40:17,556,31079
3511,72654,2022-11-21 10:08:17,556,25328
3512,31507,2022-11-21 10:05:17,556,25328
3513,67796,2022-10-25 13:59:58,1010,39660
3514,35399,2022-10-25 13:31:58,1010,32057
3515,54388,2022-10-25 14:17:58,1010,32057
3516,10669,2022-10-25 14:11:58,1010,32057
3517,89590,2022-10-25 13:10:58,1010,69688
3518,37504,2022-10-25 13:58:58,1010,4540
3519,54837,2022-11-12 13:43:58,2004,16847
3520,6733,2022-11-12 13:26:58,2004,32784
3521,2119,2022-10-08 07:22:25,509,73509
3522,31328,2022-10-08 07:14:25,509,6463
3523,30887,2022-10-08 07:33:25,509,85712
3524,33282,2022-10-08 07:29:25,509,2864
3525,81424,2022-10-08 07:38:25,509,2864
3526,66305,2022-11-05 11:00:11,1743,4007
3527,90817,2022-11-05 10:30:11,1743,4007
3528,77044,2022-11-05 10:18:11,1743,14314
3529,78491,2022-11-05 10:51:11,1743,39035
3530,45813,2022-11-05 10:14:11,1743,39035
3531,63036,2022-11-05 10:42:11,1743,39035
3532,62312,2022-11-05 11:17:11,1743,42101
3533,91706,2022-11-05 11:03:11,1743,42101
3534,83426,2022-11-05 11:23:11,1743,42101
3535,98802,2022-11-13 20:47:13,171,61820
3536,59242,2022-11-13 21:23:13,171,21900
3537,66896,2022-11-13 20:45:13,171,21900
3538,13335,2022-11-13 21:40:13,171,21900
3539,47986,2022-11-13 20:59:13,171,39093
3540,7924,2022-11-13 20:51:13,171,85554
3541,41456,2022-11-13 20:40:13,171,85554
3542,31733,2022-11-13 21:09:13,171,85554
3543,55020,2022-11-24 16:42:49,178,26951
3544,83517,2022-11-24 15:51:49,178,26951
3545,89529,2022-11-24 16:00:49,178,773
3546,75183,2022-11-24 16:23:49,178,76153
3547,39160,2022-11-24 17:06:49,178,24937
3548,43188,2022-11-24 17:07:49,178,24937
3549,41905,2022-10-03 17:57:04,2305,65550
3550,41565,2022-10-03 18:35:04,2305,72697
3551,92380,2022-10-03 19:08:04,2305,72697
3552,629,2022-10-03 18:54:04,2305,72697
3553,38822,2022-10-03 17:52:04,2305,7575
3554,11627,2022-10-03 18:42:04,2305,7575
3555,43377,2022-11-21 23:41:22,194,5640
3556,22243,2022-11-21 23:44:22,194,57905
3557,93450,2022-11-21 23:43:22,194,57905
3558,29799,2022-11-21 23:27:22,194,57905
3559,31919,2022-11-04 14:53:04,87,70127
3560,90178,2022-11-04 15:16:04,87,70127
3561,46933,2022-11-04 14:19:04,87,2996
3562,76646,2022-11-04 14:19:04,87,2996
3563,4881,2022-11-04 14:54:04,87,19379
3564,58843,2022-10-06 10:00:04,1503,39602
3565,16432,2022-10-06 09:56:04,1503,39602
3566,60576,2022-10-06 10:21:04,1503,39602
3567,85275,2022-10-06 10:55:04,1503,39204
3568,72194,2022-10-06 11:04:04,1503,39204
3569,91913,2022-10-06 10:35:04,1503,39204
3570,51625,2022-10-06 10:42:04,1503,44915
3571,21146,2022-10-06 11:16:04,1503,44915
3572,23605,2022-10-26 14:05:13,934,21180
3573,67307,2022-10-26 14:03:13,934,21180
3574,53775,2022-10-26 14:31:13,934,21921
3575,55692,2022-10-26 13:50:13,934,21921
3576,16982,2022-10-26 14:35:13,934,61679
3577,29243,2022-10-26 14:26:13,934,61679
3578,14774,2022-11-20 18:21:42,2136,97821
3579,48743,2022-11-20 18:34:42,2136,97821
3580,64820,2022-11-20 18:09:42,2136,97821
3581,81349,2022-11-20 18:36:42,2136,95757
3582,96911,2022-11-20 18:48:42,2136,95757
